"Gaurav High School & Jr.College, Nerul (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Baba Bodse Jr. College Of Arts, Science & Comm, Kalyan (E) (English Medium)  (Self Finance) ",,Mumbai,Science
Rajaram Seth Vidyalaya And Junior College Bhandup West (English Medium)  (Self Finance) ,,Mumbai,Science
"Jana Gana Mana Vidyamandir & Jr. College, Old Dombivli. (English Medium)  (Self Finance) ",,Mumbai,Science
"Holy Family  High School  & Jr. College, Andheri (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"St. Francis High School & Jr.College, Malad (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Vidya Niketan Jr. College Of Commerce And Sicence Ghtkopar (E) (English Medium)  (Self Finance) ,,Mumbai,Science
"S. M. G. Vidyalaya & Junior College, Sonarpada, Dombivali (E). (English Medium)  (Self Finance) ",,Mumbai,Science
S D T Kalani Jr. College Ulhasnagar 1 (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Chandrabhan Sharma Jr College Powai, Mumbai 76. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Prashant Junior College Of Science & Commerce, Vithalwadi (W), Ulhasnagar. (English Medium)  (Self Finance) ",,Mumbai,Science
"Afac  English School And Junior College, Chembur, Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Maharashtra Jr. College, Unnat Nagar, Goregaon (W), Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Divine Provident High School & Jr. College, Malad (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"Narayana Junior College, Andheri (E). (English Medium)  (Self Finance) ",,Mumbai,Science
"Rao Junior College Of Science, Andheri (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"A. D. Mhatre High School & Jr. College, Navade (English Medium)  (Unaided) ",,Mumbai,Science
St Xaviers English High School And Junior College Manpada Thane (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Peoples Education Society'S Secondary School And Jr College Cbd Navi Mumbai (English Medium)  (Aided) ,,Mumbai,Science
"Guru Nanak High School & Jr. College, Bhandup (W) (English Medium)  (Aided) ",,Mumbai,Science
Holy Angels High School And Junior College Mulund East (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Ramzanali Shaikh English High School  & Jr. College, Malwani Malad (West), Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Mulund Vidyamandir & Jr. College, Mulund (W) (English Medium)  (Self Finance) ",,Mumbai,Science
Dr. Antonio Da Silva Tech. High School (English Medium)  (Aided) ,,Mumbai,Science
"Aakash Jr College Of Sci & Com, Andheri (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Elia Sarwat Junior College Of Commerce And Science Malwani Malad West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Royal English High School & Jr. College, Uttan. (English Medium)  (Self Finance) ",,Mumbai,Science
"Khar Education Society S Junior College Of Science, S. V. Road, Khar (West) (English Medium)  (Self Finance) ",,Mumbai,Science
Matoshree Velabai  Devji  Hariya  Jr. College Shahad (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Smt. Sushiladevi Deshmukh Jr. College, Airoli (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Yashodham  High School  & Jr. College, Goregaon (E), Mumbai.  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"S.S.H. School & Jr. College, Kamothe (English Medium)  (Self Finance) ",,Mumbai,Science
Gokhale High School  & Jr. College (English Medium)  (Aided) ,,Mumbai,Science
"Kamarajar Memorial English High School & Jr. College, Dharavi, Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
St. Rocks Jr. College Of Commerce And Science Borivali West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Saraswati Vidyamandir English Secondary School, Kalyan (E) (English Medium)  (Self Finance) ",,Mumbai,Science
"St. Agrasen High School & Jr. College, Kalwa  (East), Thane. (English Medium)  (Self Finance) ",,Mumbai,Science
"K. M. S. P. Mandal'S S.I.H. Bhatia High School & Jr. College, Kurla (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"S.I.C.E.S.High School And Junior College, Ambernath. (English Medium)  (Aided) ",,Mumbai,Science
"Sarswati Vidyalaya & Jr College Sci And Com, Ghodbunder Road, Thane (West). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"K.B.& Sc Jr College Of Arts,Commerce And Science, Kopri, Thane (E) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Fazlani Star English High School & Jr. College, Trombay. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Anjuman Islam Allana Girls High School & Jr. College Kurla (W). (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Hansraj Morarji  Jr College Of Science And Commerce, Andheri (West) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Podar International Higher Secondary School, Santacruz (W) (English Medium)  (Self Finance) ",,Mumbai,Science
St.  Xaviers High School & Jr College Bhandup (W) (English Medium)  (Aided) ,,Mumbai,Science
Symbiosis Junior College Of Science Commerce And Arts For Girls Kausa Shil (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Pace Jr. Science College Dadar (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"K.H.M.W. Jr. College Of Sci & Com, Jogeshwari (W). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Pratham College Of Com. & Sci, Kandivali (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Barns Junior College, Panvel. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Smt. S. V. Patil Jr. College Arts & Commerce, Nilje, Dombivali (E) (English Medium)  (Self Finance) ",,Mumbai,Science
"Guardian High School & Jr. College, Dombivli (East). (English Medium)  (Self Finance) ",,Mumbai,Science
"Gracious English High School And Jr College Of Science And Commerce, Mira Road (E) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Pushpakant A Mhatre Jr College Of Commerce Late Smt R P Mhatre Jr College Of Science (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"St. Johns Universal School & Jr. College, Goregaon (W). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Guru Nanak High School And Junior College Ulhasnagar  (English Medium)  (Self Finance) ,,Mumbai,Science
Navjivan Vidyalaya High School  & Jr. College Malad (E) (English Medium)  (Self Finance) ,,Mumbai,Science
St Anthony'S Convent Higher Seconadary School Badlapur(W) (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Takshshila Vidyalay  Secondary School And Junior College, Subhash Tekadi, Ulhasnagar  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Gyan Kendra Sec.  High School  & Jr. College, Andheri (West), Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
The Bombay Suburban Grain Dealers Junior College Of Commerce Arts And Science (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Sainath Hindi School Secondary & Higher Secondary, Vashi (English Medium)  (Self Finance) ",,Mumbai,Science
"Fr. Agnel Tech. School  & Jr. College, Bandra (W), Mumbai. (English Medium)  (Aided) ",,Mumbai,Science
"D. G. Tatkare Junior College, Kalamboli. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Matoshree Prabodhini Jr. College Of Science, Thane (W) (English Medium)  (Self Finance) ",,Mumbai,Science
"K.H.M.W. Jr. College Of Sci & Com, Jogeshwari (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"Rao Junior College Of Science, Kharghar, Navi Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
Bharatiya Vidya Bhavan'S H. S. College Of Arts & Science (Bhavans College) (English Medium)  (Aided) ,,Mumbai,Science
"Kirti M Doongursee College, Kashinath Dhuru Road, Dadar (W), Mumbai. (English Medium)  (Aided) ",,Mumbai,Science
K.M.S. Junior College (English Medium)  (Aided) ,,Mumbai,Science
"Vivek Vidyalaya  & Jr. College, Goregaon (W). (English Medium)  (Aided) ",,Mumbai,Science
S.K. Bose Junior College (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Priti Academy Junior College, Kalyan Murbad Road (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Asmita Girls Jr. College, Vikhroli (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Atmoday Vidyamandir Jr College Of Science Kandivali West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Iqra English High School & Jr. College, Malad (W). (English Medium)  (Self Finance) ",,Mumbai,Science
Bilasrai Kashinath Gadia Jr College Of Science  Krishna Realitis Sunder Nagar Malad West  (English Medium)  (Self Finance) ,,Mumbai,Science
"Balbharati High School  & Jr. College, S.V.Road, Kandivali (West) (English Medium)  (Self Finance) ",,Mumbai,Science
"R.T.P. High School & Jr. College, Dawadi, Dombivali (E) (English Medium)  (Unaided) ",,Mumbai,Science
"Vidya Bhawan High School & Jr. College, Nerul (English Medium)  (Unaided) ",,Mumbai,Science
"Asadullah Khan English High School And Jr College , Chand Nagar, Kausa, Mumbra (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"P.E. Soc. Eng. Sec. School And Jr College, Thane (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Ies Junior College, Bandra (E). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Shreyansh Charitable Trusts Lakshya Prep High School & Junior College, Andheri (English Medium)  (Self Finance) ",,Mumbai,Science
"M.G.M. High School & Jr. College, Nerul (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Navneet Jr. College Of Arts, Science & Comm., Opp. Mumbai Central Rly. Station, Mumbai.  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"National Kannad Education Society High School & Jr. College, Wadala (W), Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Marol Education Academy High School  & Jr. College, Andheri (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Thakur Vidya Mandir High School& Jr College Kandivili East (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"S.S.P. Mandal'S Dr. S.V. Samant Jr. College, Turbhe (English Medium)  (Self Finance) ",,Mumbai,Science
"Mary Immaculate Girls High Shool  & Jr. College (Co Edu.),  Borivli (W), Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"R. D National College & W.A. Science College, Bandra West (English Medium)  (Aided) ",,Mumbai,Science
"K. V. Pendharkar Junior College, Dombivali(East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"P.M.M.Rotary School & Jr College, Ambernath. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Shishu Vikas Madhyamik Vidyalya & Jr. College, Beturkar Pada, Kalyan (W) (English Medium)  (Self Finance) ",,Mumbai,Science
"R. K. Talreja College Of Arts Science  And Commerce, Ulhasnagar 421003. (English Medium)  (Unaided) ",,Mumbai,Science
"The Divine Image Jr. College, Bhyander (E) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Dnyaneshwar Dnyanmandir High School & Jr College Charai Thane (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"R. J. Thakur Jr. College Of Arts Commerce And Science, Thane (West). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Bal Vidya Mandir And Karmaveer Bhaurao Patil Junior College Thane (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Valia Junior College Of Arts Science And Commerce (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Vidya Bhushan High School & Jr.College, Dahisar (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Nutan Dyanmandir & Jr. College, Kalyan (E). (English Medium)  (Unaided) ",,Mumbai,Science
"New Kalwa High School And Jr College, Kalwa (W). (English Medium)  (Unaided) ",,Mumbai,Science
"Swami Vivekanand Vidyalaya  & Kanistha Mahavidyalaya, Kurla (E) (English Medium)  (Unaided) ",,Mumbai,Science
Anjuman I Islam'S Begum Jamil Haji Abdul Haq Jr College Of Science And Commerce Versova Andheri West (English Medium)  (Unaided) ,,Mumbai,Science
"Ideal High School &  Jr. College, Trombay, Mumbai (English Medium)  (Aided) ",,Mumbai,Science
"Nalanda Jr. College, Gorai   Ii. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Bhaskar Hindi Vidyalaya & Jr. College, Ambivali. (English Medium)  (Self Finance) ",,Mumbai,Science
Shri Sidh Thakurnath College Of Arts & Commerce Ulhasnagar East (English Medium)  (Self Finance) ,,Mumbai,Science
Maji Amdar Dattushet Patil Junior College Kamothe  (English Medium)  (Self Finance) ,,Mumbai,Science
"Agri Shikshan Sansth'S Higher  Secondary School, Panvel. (English Medium)  (Self Finance) ",,Mumbai,Science
"H.B.P.Shree Damaji Ganpat Gowari Vidyalaya & Jr. College, Kamothe. (English Medium)  (Self Finance) ",,Mumbai,Science
"Sainath Hindi School Secondary & Higher Secondary, Vashi (English Medium)  (Aided) ",,Mumbai,Science
"Guru Nanak Khalsa  College Of Arts Science  And Commerce, Matunga (East), Mumbai. (English Medium)  (Aided) ",,Mumbai,Science
B E S Jr. College Of Com.& Sci. Bhandup (E) (English Medium)  (Aided) ,,Mumbai,Science
"Idubs Hindi High School & Jr. College, Bhandup (W) (English Medium)  (Aided) ",,Mumbai,Science
"The G. M. E. S.  High School  & Jr. College, Vile Parle (East).  (English Medium)  (Aided) ",,Mumbai,Science
"Nobel Angels  English  High  School  & J R. College, Bhandup (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Yashwantrao Chavan Jr. College Of Arts, Science & Commerce, Koparkhairane (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"S. S. Jr. College Of Science & Commerce, Seawoods, Nerul, Navi Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Balasaheb Mhatre Jr. College Of Science And Commerce Badlapur West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"D. R. Vyas Junior College Of Arts Commerce  Science, Kandivali (West). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"K. M. Agrawal College Of Arts Commerce And Science , Kalyan (W). (English Medium)  (Unaided) ",,Mumbai,Science
"S. H. Jondhale Vidyamandirjr  College, Dombivli (W). (English Medium)  (Unaided) ",,Mumbai,Science
Shri R K Abhang Junior College Ulhasnagar (English Medium)  (Unaided) ,,Mumbai,Science
"R. R. Education Trust Marathi   School & Jr. College, Mhada Colony, Mulund (E). (English Medium)  (Unaided) ",,Mumbai,Science
"Smt. Ashrafi Devi Hindi High School & Jr. College, Thane (English Medium)  (Aided) ",,Mumbai,Science
Anjuman I Islams Junior College Of Arts  Science For Girls Byculla (English Medium)  (Aided) ,,Mumbai,Science
"Shree Sanatan Dharam Vidyalaya  And Junior College, Chembur  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Idubs Hindi High School & Jr. College, Bhandup (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Thakur College Of Science & Commerce, Kandivali (E) Mumbai.  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Global Jr.College Of Science & Commerce Nilje  (English Medium)  (Self Finance) ,,Mumbai,Science
"Ridwan Harris Ideal High School And Junior College, Thane (West). (English Medium)  (Self Finance) ",,Mumbai,Science
"Allen Manav Vikas Jr. College Of Science & Manav Vikas Jr. College Of Commerce, Sakinaka, Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"City Convent Secondary  High School And Jr College, Kausa Mumbra (English Medium)  (Unaided) ",,Mumbai,Science
S.E.S. Banthiya Mady. N N Paliwala Jr College New Panvel (English Medium)  (Unaided) ,,Mumbai,Science
"Bharat English Highschool, Kopri, Thane (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Dnyanjyot Junior College Of Arts, Com. Sci., Near Abms Hospital, Kharghar. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Sardar Vallabhbhai Patel Jr. College Of Sci. & Com., Mira Road. (English Medium)  (Self Finance) ",,Mumbai,Science
"Khimji Palan Chheda Junior College Of Science & Commerce, Kharghar. (English Medium)  (Self Finance) ",,Mumbai,Science
"Gyanodaya Vidya Mandir And Junior College, Thane (West). (English Medium)  (Aided) ",,Mumbai,Science
"Cess Marceline Junior College Of Arts Science And Commerce, Kurla (W). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Vidya Prasarak Sansthas Junior College, Balkum, Thane. (English Medium)  (Self Finance) ",,Mumbai,Science
"Asadullah Khan English High School And Jr College , Chand Nagar, Kausa, Mumbra (English Medium)  (Self Finance) ",,Mumbai,Science
Rizvi College Of Arts Sci & Com Bandra West (English Medium)  (Aided) ,,Mumbai,Science
G R Patil Eng Med Sec School & Jr College (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"N. R. Bhagat Secondary & Higher Secondary School, Nerul, Navi Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Panna English High School & Jr. College, Badlapur (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Safa High School & Jr. College (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Bhavna Trust Junior & Degree College Of Commerce And Science, Deonar, Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Eden High School And Jr College, Kurla (W), Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Divine Child High School  & Jr. College, Andheri (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Vidya Vikas Universal Jr College Of Commerce And Science,  Malad (W). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Esplanade Junior College Of Commerce And Science, M. G. Road, Kandivali (West) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"K. S. Mehta High School And Junior College, Mira Road. (English Medium)  (Self Finance) ",,Mumbai,Science
"Sanpada College Of Commerce & Technology, Sanpada (English Medium)  (Self Finance) ",,Mumbai,Science
S.E.S Secondary & Higher Secondary School Kalamboli  (English Medium)  (Self Finance) ,,Mumbai,Science
Rims International School & Jr. College. Andheri (W). (English Medium)  (Self Finance) ,,Mumbai,Science
"Parag  Vidyalaya & Jr. College Of Science And Commerce, Bhandup (West). (English Medium)  (Unaided) ",,Mumbai,Science
"Lokamanya Vidyamandir Jr College, Mahim (English Medium)  (Aided) ",,Mumbai,Science
"Seth Hirachand Mutha College, Kalyan (W)  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Sunrise International School & B. A. Talreja Jr. College, Badlapur (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Sarswati Vidya Niketan Jr College Of Commerce And Science, Parksite, Vikhroli (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Karthika High School & Jr. College, Kurla (W), Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Usms Vidyanidhi Jr. College Of Science, J. V. P. D., Juhu. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Kala Vidyalaya  & Jr. College, Malwani, Malad (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Nirmal Jr. College Of Commerce & Science, Kandivali (West) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"S. S. Jr. College Of Science & Commerce, Seawoods, Nerul, Navi Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Sanjivani Junior College, Kharghar. (English Medium)  (Self Finance) ",,Mumbai,Science
"Icles'S Motilal Jhunjhunwala College, Vashi (English Medium)  (Unaided) ",,Mumbai,Science
"Maharastra College Of Arts,Sci. &Comm Nagpada Mumbai (English Medium)  (Aided) ",,Mumbai,Science
Navi Mumbai Vidyalaya Sec. & Jr. College Kopari Sec 26 (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Prerana High School & Jr. College, Sakinaka, Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Shivam Vidyamandir High School & Jr. College, Sakinaka. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Kamladevi Junior College Of Arts Commerce Science , Vitthalwadi (E). (English Medium)  (Self Finance) ",,Mumbai,Science
"Tilak Junior College Of Science & Commerce, Ghansoli (English Medium)  (Self Finance) ",,Mumbai,Science
Shree Keshav Rambhau Kotkar Secodnary & H.Secondary Vidyalaya Dombivli East (English Medium)  (Aided) ,,Mumbai,Science
"The Royal English High School & Shri L P Raval Jr. College  Of Sci And Comm, Mira Rd.                (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"English High School And Jr College, Majiwada, Thane.  (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Shivai Junior College, Pokhran Road No. 1, Thane. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
S D T Kalani Jr. College Ulhasnagar 1 (English Medium)  (Self Finance) ,,Mumbai,Science
"S. M. Shetty High School  & Jr. College, Powai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Samata Vidya Mandir Junior College Of Commerce   And Science, Kandivali (E). (English Medium)  (Self Finance) ",,Mumbai,Science
"D. N. C. Multipurpose Seconary School, Dattanagar, Dombivli (East). (English Medium)  (Aided) ",,Mumbai,Science
"Wilson College, Chowpatty, Mumbai. (English Medium)  (Aided) ",,Mumbai,Science
"Elphiston Technical School & Jr. College, Dhobitalav, Mumbai. (English Medium)  (Government) ",,Mumbai,Science
"Abhinav Vidyalay And Jr College, Dombivli (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"St Mary'S Convent High School & Jr. College, Kausa, Mumbra (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Ghanshyamdas Jalan Jr College Of Sci & Com (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Vidyaniketan Jr College Of Com & Sci Borivali West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Shrirang Vidyalaya Eng Med And Junior College Of Science And Commerce Thane (English Medium)  (Self Finance) ,,Mumbai,Science
Sir J P Junior College Malad (W) (English Medium)  (Self Finance) ,,Mumbai,Science
"R K Memorial High School & Junior College, Bhayander (E) (English Medium)  (Unaided) ",,Mumbai,Science
"Royal Junior College Of Science And Commerce, Shivaji Path, Dombiavli (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"B. R. Madhavi English Secondary School, Dombivli (East). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"J. H. Poddar High School & Jr. College, Bhyander (W) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Karmaveer Bhaurao  Patil Jr. College, Vashi (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Mumbra College Of Sci.,Art & Com., Mumbra, Thane. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Aditya Academy High School & Jr. College, Goregaon (E) (English Medium)  (Self Finance) ",,Mumbai,Science
"B.K. Patil Junior College, Taloja. (English Medium)  (Self Finance) ",,Mumbai,Science
"Vedant International High School & Jr. College Of Sci. & Comm., Mira Road (E).L (English Medium)  (Unaided) ",,Mumbai,Science
"Ideal High School &  Jr. College, Trombay, Mumbai (English Medium)  (Unaided) ",,Mumbai,Science
"Hill Spring International Junior College, Kalyan (W). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Terna Vidyalaya & Jr. College, Nerul (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Pace Junior Science College Thane (English Medium)  (Permanent Unaided) ,,Mumbai,Science
S. S. & L. S. Patkar College Goregaon West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Satyagraha Junior College, Kharghar. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Modern School Secondary School And Jr College, Vashi, Navi Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
Gokhale Education Society S Jr College Of  Science (English Medium)  (Self Finance) ,,Mumbai,Science
S.E.S. Banthiya Mady. N N Paliwala Jr College New Panvel (English Medium)  (Self Finance) ,,Mumbai,Science
"Swami Vivekanand English Medium High School & Jr. College, Digha, Navi Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Changu Kana Thakur Secondary & Higher Secondary Vidyalaya, New Panvel. (English Medium)  (Unaided) ",,Mumbai,Science
"Mother Marys Jr College, Bhayandar (East) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Jijamata  Sec Convent School   Jr  College (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Mazidun Junior College, Sector   8A, Airoli, Navi Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Saraswati Vidyalaya High School & Jr College Of Science, Rabodi Ii, Thane (West). (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Bharat English Secondary School And Jr College, Kausa Mumbra.   (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Dnyan Ganga Education Trust'S Jr College Of Science & Commerceghodbunder Road, Thane (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"Sir D. Shigh School And Jr College, Rani Sati Marg, Malad (East), Mumabai. (English Medium)  (Self Finance) ",,Mumbai,Science
"New Modern English High School And Kamladevi Junior Colllege, Vitthalwadi (E). (English Medium)  (Unaided) ",,Mumbai,Science
"Shree Durgamata Hindi High School Sadhana Junior College, Wagale Estate, Thane (W). (English Medium)  (Unaided) ",,Mumbai,Science
"G.R.Patil Junior College, Manda (E) (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"New Bombay City Jr College, Ghansoli, Navi Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Pace Jr. Science College, Nerul (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Model College Dombivli East (English Medium)  (Self Finance) ,,Mumbai,Science
"Anand Vishawa Gurukul And Jr College, Thane (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"Sinhgad Spring Dale School & Jr. College, Chandivali, Kurla (English Medium)  (Self Finance) ",,Mumbai,Science
"S. B. College, Gem Plaza, Vile Parle (E). (English Medium)  (Self Finance) ",,Mumbai,Science
"M.S.Public High School & Jr. College, Kausa Mumbra. (English Medium)  (Self Finance) ",,Mumbai,Science
"Rajarshi Shahu Maharaj Vidyalaya & Junior College, Wagle Estate, Thane (W). (English Medium)  (Self Finance) ",,Mumbai,Science
"Gyanodaya Vidya Mandir And Junior College, Thane (West). (English Medium)  (Unaided) ",,Mumbai,Science
"Abhinav Vidyamandir & Jr. College, Bhayandar (E) (English Medium)  (Aided) ",,Mumbai,Science
"Jai Hind College  Basantsing Institute Of Science J T Lalvani College Of Commerce, Churchgate (West) (English Medium)  (Aided) ",,Mumbai,Science
"Jnana Sarita High School & Jr.College, Mulund (W) (English Medium)  (Aided) ",,Mumbai,Science
"Manohar Joshi Jr. College, Dharavi, Mumbai. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
Durgadevi Saraf Jr College Malad West (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Anjuman Shane Islam Urdu High School  & Jr. College, Sakinaka. (English Medium)  (Self Finance) ",,Mumbai,Science
Millat High School(Boys) English Medium  & Jr. College (English Medium)  (Self Finance) ,,Mumbai,Science
M.K.N. Bhatia High School & Jr. College (English Medium)  (Self Finance) ,,Mumbai,Science
Sss Multipurpose Technical High School  Junior College (English Medium)  (Aided) ,,Mumbai,Science
"Navjeevan Vidyamandir & Jr. College, Bhandup (W) (English Medium)  (Aided) ",,Mumbai,Science
"Shoeb Junior College, Kausa Mumbra. (English Medium)  (Permanent Unaided) ",,Mumbai,Science
"Mother Marys Jr College, Bhayandar (East) (English Medium)  (Self Finance) ",,Mumbai,Science
"St Mary'S Convent High School & Jr. College, Kausa, Mumbra (English Medium)  (Self Finance) ",,Mumbai,Science
"M. S. Junior College Of Girls, Kausa Mumbra (English Medium)  (Self Finance) ",,Mumbai,Science
Shreeram Vidyalaya Sec  Eng Airoli (English Medium)  (Permanent Unaided) ,,Mumbai,Science
Tilak Jr College Of Science And Commerce  (English Medium)  (Permanent Unaided) ,,Mumbai,Science
"Matunga  Pioneer English School & Jr College, Matunga (C.R.), Mumbai. (English Medium)  (Self Finance) ",,Mumbai,Science
"Mother India Mission Jr. College Kopar Khairane, Navi Mumbai (English Medium)  (Unaided) ",,Mumbai,Science
"Sanskardham Vidyalaya  & Jr. College, Goregaon (W). (English Medium)  (Aided) ",,Mumbai,Science
